team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t03,"It just came to me that do you think we need to check if the project and worker is ""in"" this company? For example, if we try to assign a worker or start a project that does not belong to this company, it should raise an error message that ""Worker does not belong to this company"" or ""Project does not belong to this company"" something like this. What do you guys think?",1708794429155,2024-02-24 17:07:09+00:00,Sprint 1,g077,t03_s05,it just came to me that do you think we need to check if the project and worker is in this company for example if we try to assign a worker or start a project that does not belong to this company it should raise an error message that worker does not belong to this company or project does not belong to this company something like this what do you guys think,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,2
t03,"I will make an issue for this just in case, if you guys do not agree with it, we can close the issue.",1708794429155,2024-02-24 17:14:54+00:00,Sprint 1,g077,t03_s05,i will make an issue for this just in case if you guys do not agree with it we can close the issue,{'ISSUE': 2},{},{'ISSUE'},set(),{'ISSUE'},{'ISSUE': np.float64(0.8023961819023498)},COORDINATION_ONLY,1.0,,2
t03,"PR #126 is ready for review, I have updated ISP/BCC, logic, and test cases to test what [REDACTED_NAME] mentioned in the PR. T9 test case is to test will the worker be overload after being assigned to this project. Let me know if there is anything that I need to test or update. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/126",1708724298514,2024-02-23 21:38:18+00:00,Sprint 1,g077,t03_s05,pull_request is ready for review i have updated isp bcc logic and test_case to test what <name> mentioned in the pull_request t test case is to test will the worker be overload after being assigned to this project let me know if there is anything that i need to test or update thanks,"{'PULL_REQUEST': 2, 'REVIEW': 1, 'TESTING': 5}",{'UPDATED': 1},"{'REVIEW', 'TESTING', 'PULL_REQUEST'}",{'UPDATED'},"{'TESTING', 'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9640220374660842), 'REVIEW': np.float64(0.5862647691297873), 'TESTING': np.float64(0.7756489410156436)}",DEV,8.0,PULL_REQUEST,5
t03,"A bunch of us are working on things that use assign(), so now we can all get those issues finished and PRs submitted!",1708724298514,2024-02-24 15:59:26+00:00,Sprint 1,g076,t03_s04,a bunch of us are working on things that use assign so now we can all get those issues finished and pull_request submitted,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9839961083637837)},DEV,8.0,PULL_REQUEST,5
t03,"Thanks, [REDACTED_NAME], I know Project assign() was a big one!",1708724298514,2024-02-24 15:58:46+00:00,Sprint 1,g076,t03_s04,thanks <name> i know project assign was a big one,{},{},set(),set(),set(),{},DEV,8.0,PULL_REQUEST,5
t03,I agree. I just took a look and then merged.,1708724298514,2024-02-24 15:58:29+00:00,Sprint 1,g076,t03_s04,i agree i just took a look and then merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9918507235408984)},DEV,8.0,PULL_REQUEST,5
t03,"I think it looks good now. Technically ProjectSize is a variable that gets interacted with for this method, through willOverload(), so i think it technically should be in the ISP. But I think this ISP table and 9 tests are thorough enough, and T9 confirms functionality of ProjectSize so I say its good. Maybe someone else wants to review it before merging? I say its good.",1708724298514,2024-02-23 21:58:28+00:00,Sprint 1,g063,t03_s03,i think it looks good now technically projectsize is a variable that gets interacted with for this method through willoverload so i think it technically should be in the isp but i think this isp table and tests are thorough enough and t confirms functionality of projectsize so i say its good maybe someone else wants to review it before merging i say its good,{'REVIEW': 1},{},"{'MERGE', 'REVIEW'}",set(),{'REVIEW'},{'MERGE': np.float64(0.6296373317894328)},DEV,8.0,PULL_REQUEST,5
t03,"This PR is ready for review, I have done the basic test for it, but for T1 I will need getAvailableWorkers() to proper test if the worker is not available after assigned to this project, will it still inside the available worker set or not. I will make another issue for that. https://github.com/CS-CS415-Spring2024/t03/pull/126",1708719435526,2024-02-23 20:17:15+00:00,Sprint 1,g077,t03_s05,this pull_request is ready for review i have done the basic test for it but for t i will need getavailableworkers to proper test if the worker is not available after assigned to this project will it still inside the available worker set or not i will make another issue for that,"{'PULL_REQUEST': 1, 'REVIEW': 1, 'TESTING': 2, 'ISSUE': 1}",{},"{'ISSUE', 'REVIEW', 'TESTING', 'PULL_REQUEST'}",set(),"{'ISSUE', 'TESTING', 'PULL_REQUEST', 'REVIEW'}",{'PULL_REQUEST': np.float64(0.9765823684917024)},DEV,5.0,TESTING,2
t03,I have updated T9 test case to test will the worker be overload after being assigned to this project. Let me know if there is anything that I need to test or update. Thanks!,1708719435526,2024-02-23 21:33:34+00:00,Sprint 1,g077,t03_s05,i have updated t test case to test will the worker be overload after being assigned to this project let me know if there is anything that i need to test or update thanks,{'TESTING': 3},{'UPDATED': 1},{'TESTING'},{'UPDATED'},{'TESTING'},{'TESTING': np.float64(0.8541443919304099)},DEV,5.0,TESTING,2
t03,"I'm trying to figure out what to self assign. Looks like everything that hasn't been assigned to someone is waiting on Company assign(). But I think I can sketch out the getAssignedWorkers() or getUnavailableWorkers(), and just wait till assign() is done to really try them out. Same situation for unassign(w: Worker, p: Project). [REDACTED_NAME] it looks like you started thinking about those two getters already, from the comments on the issue. You want to self assign one or both of those, and I should leave them alone, or should I do one? Anybody have a preference of something that I tackle next?",1708716165288,2024-02-23 19:22:45+00:00,Sprint 1,g076,t03_s04,i m trying to figure out what to self assign looks like everything that hasn t been assigned to someone is waiting on company assign but i think i can sketch out the getassignedworkers or getunavailableworkers and just wait till assign is done to really try them out same situation for unassign w worker p project <name> it looks like you started thinking about those two getters already from the comments on the issue you want to self assign one or both of those and i should leave them alone or should i do one anybody have a preference of something that i tackle next,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},COORDINATION_ONLY,1.0,,2
t03,"you can tackle them, i havent self-assigned anything until assign() gets finished, as a lot depends on it",1708716165288,2024-02-23 19:23:56+00:00,Sprint 1,g063,t03_s03,you can tackle them i havent self assigned anything until assign gets finished as a lot depends on it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,2
t03,"I don't know it didn't occur to me until now, but it didn't... I had created some issues to add tests for the three private helper methods I added to help with the toDTO() methods. But I can't test them from the test files... because they're private! (at least not with my current testing skills). However, they are called from public methods that I've already added tests for, so I'm going to consider them tested and close the issues as ""Close: Not Planned"". If anybody has concerns with that approach, we can open them back up. https://github.com/CS-CS415-Spring2024/t03/issues/109 https://github.com/CS-CS415-Spring2024/t03/issues/121",1708715341252,2024-02-23 19:09:01+00:00,Sprint 1,g076,t03_s04,i don t know it didn t occur to me until now but it didn t i had created some issues to add tests for the three private helper methods i added to help with the todto methods but i can t test them from the test files because they re private at least not with my current testing skills however they are called from public methods that i ve already added tests for so i m going to consider them tested and close the issues as close not planned if anybody has concerns with that approach we can open them back up,{'TESTING': 2},{'OPENED': 1},{'TESTING'},{'OPENED'},{'TESTING'},{},COORDINATION_ONLY,2.0,,2
t03,"I think if the function they implement are already tested and use those helper methods, I see no harm in not adding tests for them specifically. They aren't going to get called without the primary functions being involved, so not a big deal",1708715341252,2024-02-23 19:11:30+00:00,Sprint 1,g001,t03_s01,i think if the function they implement are already tested and use those helper methods i see no harm in not adding tests for them specifically they aren t going to get called without the primary functions being involved so not a big deal,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,2
t03,"I am currently working on assign() method in Company, I will finish it by this afternoon.",1708714862464,2024-02-23 19:01:02+00:00,Sprint 1,g077,t03_s05,i am currently working on assign method in company i will finish it by this afternoon,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,2
t03,I have updated ISP and BCC table for this method. Feel free to review it and let me know if there is anything that I need to test. Thanks! https://github.com/CS-CS415-Spring2024/t03/issues/70,1708714862464,2024-02-23 19:09:38+00:00,Sprint 1,g077,t03_s05,i have updated isp and bcc table for this method feel free to review it and let me know if there is anything that i need to test thanks,"{'REVIEW': 1, 'TESTING': 1}",{'UPDATED': 1},"{'TESTING', 'REVIEW'}",{'UPDATED'},"{'TESTING', 'REVIEW'}",{},COORDINATION_ONLY,2.0,,2
t03,"PR up for removeProject() in Worker to finish up the Worker class, let me know if I need to make any changes!",1708667942178,2024-02-23 05:59:02+00:00,Sprint 1,g031,t03_s02,pull_request up for removeproject in worker to finish up the worker class let me know if i need to make any changes,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9861283968947027)},COORDINATION_ONLY,2.0,,2
t03,It looks good! I will merge it.,1708667942178,2024-02-23 17:52:26+00:00,Sprint 1,g077,t03_s05,it looks good i will merge it,{'MERGE': 1},{},{'MERGE'},set(),{'MERGE'},{'MERGE': np.float64(0.9889212321044183)},COORDINATION_ONLY,2.0,,2
t03,This PR is ready for review. Feel free to review it and let me know if there is anything that I need to improve. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/120,1708633246850,2024-02-22 20:20:46+00:00,Sprint 1,g077,t03_s05,this pull_request is ready for review feel free to review it and let me know if there is anything that i need to improve thanks,"{'PULL_REQUEST': 1, 'REVIEW': 2}",{},"{'PULL_REQUEST', 'REVIEW'}",set(),"{'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9870318247133337), 'REVIEW': np.float64(0.9763638238830854)}",DEV,7.0,TESTING,7
t03,"I have updated that logic by comparing each qualification in missingQualification set to worker's qualifications set and test case to make sure if there is only one qualification in worker's qualification set match the qualification in missingQualification set, it will return true based on the method description.",1708633246850,2024-02-22 21:47:44+00:00,Sprint 1,g077,t03_s05,i have updated that logic by comparing each qualification in missingqualification set to worker s qualifications set and test case to make sure if there is only one qualification in worker s qualification set match the qualification in missingqualification set it will return true based on the method description,{'TESTING': 1},{'UPDATED': 1},{'TESTING'},{'UPDATED'},{'TESTING'},{},DEV,7.0,TESTING,7
t03,awesome I see that test case. Looks great.,1708633246850,2024-02-22 21:22:33+00:00,Sprint 1,g063,t03_s03,awesome i see that test case looks great,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{'TESTING': np.float64(0.7162802710885495)},DEV,7.0,TESTING,7
t03,"I just updated the T1 test case, the worker1's qulification is ""Project test"" and the project2 missingQualification is ""Project test"" and ""Junit testing"". and it pass the test. I think containsAll() checks ""if some of the missing qualification requirements of a project is satisfied by the worker, then return treu, else return false."" https://www.geeksforgeeks.org/list-containsall-method-in-java-with-examples/",1708633246850,2024-02-22 21:18:04+00:00,Sprint 1,g077,t03_s05,i just updated the t test case the worker s qulification is project test and the project missingqualification is project test and junit testing and it pass the test i think containsall checks if some of the missing qualification requirements of a project is satisfied by the worker then return treu else return false,{'TESTING': 4},{'UPDATED': 1},{'TESTING'},{'UPDATED'},{'TESTING'},{'TESTING': np.float64(0.7743869264813192)},DEV,7.0,TESTING,7
t03,For example: the one test case you have that asserts True does so because Misty's qualifications are all of the missing qualifications of the project. However I think that the method should still return true if Misty only had one of the missing qualifications of the project,1708633246850,2024-02-22 21:05:33+00:00,Sprint 1,g063,t03_s03,for example the one test case you have that asserts true does so because misty s qualifications are all of the missing qualifications of the project however i think that the method should still return true if misty only had one of the missing qualifications of the project,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,7.0,TESTING,7
t03,There should atleast be a test case for a worker who has extra qualifications outside of just the missing requirements,1708633246850,2024-02-22 21:02:20+00:00,Sprint 1,g063,t03_s03,there should atleast be a test case for a worker who has extra qualifications outside of just the missing requirements,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,7.0,TESTING,7
t03,"I believe there is an error in this one. The method description states, ""If at least one of the missing qualification requirements of a project is satisfied by the worker, then return true, else return false."" However, you use getMissingQualifications().containsAll(worker.getQualifications()) which says ""If all of the missing qualification requirements of a project is satisfied by the worker, then return true, else return false.""",1708633246850,2024-02-22 21:01:16+00:00,Sprint 1,g063,t03_s03,i believe there is an error in this one the method description states if at least one of the missing qualification requirements of a project is satisfied by the worker then return true else return false however you use getmissingqualifications containsall worker getqualifications which says if all of the missing qualification requirements of a project is satisfied by the worker then return true else return false,{},{},set(),set(),set(),{},DEV,7.0,TESTING,7
t03,Pushed a PR for addQualifications and toString for Worker.,1708637212287,2024-02-22 21:26:52+00:00,Sprint 1,g001,t03_s01,push a pull_request for addqualifications and tostring for worker,"{'COMMIT': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'COMMIT'}",set(),"{'PULL_REQUEST', 'COMMIT'}",{'PULL_REQUEST': np.float64(0.9966632459344644)},DEV,3.0,COMMIT,2
t03,looks good. all the method logic looks clean &amp; ISP tables test everything I can think of.,1708637212287,2024-02-22 21:37:19+00:00,Sprint 1,g063,t03_s03,looks good all the method logic looks clean amp isp tables test everything i can think of,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,3.0,COMMIT,2
t03,New PR up for review: https://github.com/CS-CS415-Spring2024/t03/pull/122,1708636548467,2024-02-22 21:15:48+00:00,Sprint 1,g076,t03_s04,new pull_request up for review,"{'PULL_REQUEST': 1, 'REVIEW': 1}",{},"{'PULL_REQUEST', 'REVIEW'}",set(),"{'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9983823639313077), 'REVIEW': np.float64(0.9619463452297481)}",DEV,4.0,PULL_REQUEST,2
t03,Looks fantastic! merged.,1708636548467,2024-02-22 21:25:07+00:00,Sprint 1,g063,t03_s03,looks fantastic merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9977334449310266)},DEV,4.0,PULL_REQUEST,2
t03,This PR is ready for review. Feel free to review it and let me know if there is anything that I need to improve. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/118,1708565358109,2024-02-22 01:29:18+00:00,Sprint 1,g077,t03_s05,this pull_request is ready for review feel free to review it and let me know if there is anything that i need to improve thanks,"{'PULL_REQUEST': 1, 'REVIEW': 2}",{},"{'PULL_REQUEST', 'REVIEW'}",set(),"{'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9870318247133337), 'REVIEW': np.float64(0.9763638238830854)}",DEV,10.0,TESTING,35
t03,That would make sense yeah,1708565358109,2024-02-22 19:46:10+00:00,Sprint 1,g001,t03_s01,that would make sense yeah,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,I will create a branch to finish those method.,1708565358109,2024-02-22 19:45:59+00:00,Sprint 1,g077,t03_s05,i will create a branch to finish those method,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,I just found the problem cause assign() is not implemented so there is no worker in the project.,1708565358109,2024-02-22 19:45:29+00:00,Sprint 1,g077,t03_s05,i just found the problem cause assign is not implemented so there is no worker in the project,{},{},{'ISSUE'},set(),set(),{'ISSUE': np.float64(0.5390141113201736)},DEV,10.0,TESTING,35
t03,So you can sort of follow the train of what methods they call,1708565358109,2024-02-22 19:26:52+00:00,Sprint 1,g001,t03_s01,so you can sort of follow the train of what methods they call,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,"Yeah if you look into DBConnector.java, it shows you how they're calling things",1708565358109,2024-02-22 19:26:40+00:00,Sprint 1,g001,t03_s01,yeah if you look into dbconnector java it shows you how they re calling things,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Thanks [REDACTED_NAME]!,1708565358109,2024-02-22 19:26:21+00:00,Sprint 1,g077,t03_s05,thanks <name>,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,well that is werid. I will try different condition later to prevent that happend,1708565358109,2024-02-22 19:26:08+00:00,Sprint 1,g077,t03_s05,well that is werid i will try different condition later to prevent that happend,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,"Project aIShoppingSystem = company.createProject(""AI Shopping System"", new HashSet&lt;Qualification&gt;( Arrays.asList(python, tensorflow)), ProjectSize.BIG);",1708565358109,2024-02-22 19:24:57+00:00,Sprint 1,g001,t03_s01,project aishoppingsystem company createproject ai shopping system new hashset lt qualification gt arrays aslist python tensorflow projectsize big,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,This line specifically in DBConnector,1708565358109,2024-02-22 19:23:20+00:00,Sprint 1,g001,t03_s01,this line specifically in dbconnector,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,The server loads up a bunch of data,1708565358109,2024-02-22 19:22:43+00:00,Sprint 1,g001,t03_s01,the server loads up a bunch of data,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,So that seems to be something caused by the actual server itself starting up,1708565358109,2024-02-22 19:22:33+00:00,Sprint 1,g001,t03_s01,so that seems to be something caused by the actual server itself starting up,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Let me take the dog for a walk then I'll look at it more closely. Something else is likely scalling start() somewhere,1708565358109,2024-02-22 19:09:59+00:00,Sprint 1,g001,t03_s01,let me take the dog for a walk then i ll look at it more closely something else is likely scalling start somewhere,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,but all the test cases passed.,1708565358109,2024-02-22 19:08:11+00:00,Sprint 1,g077,t03_s05,but all the test_case passed,{'TESTING': 1},{'PASSED': 1},{'TESTING'},{'PASSED'},{'TESTING'},{'TESTING': np.float64(0.8205235608717426)},DEV,10.0,TESTING,35
t03,"Yeah, I am wondering why that happened. Do you know how to fix that cause I have no idea.",1708565358109,2024-02-22 19:07:23+00:00,Sprint 1,g077,t03_s05,yeah i am wondering why that happened do you know how to fix that cause i have no idea,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,It's proccing your Else statement in Project Start,1708565358109,2024-02-22 19:05:04+00:00,Sprint 1,g001,t03_s01,it s proccing your else statement in project start,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,This is what I get when I run it,1708565358109,2024-02-22 19:04:00+00:00,Sprint 1,g001,t03_s01,this is what i get when i run it,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,,1708565358109,2024-02-22 19:03:58+00:00,Sprint 1,g001,t03_s01,,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,"I created a new branch called ""PY-start""",1708565358109,2024-02-22 18:57:35+00:00,Sprint 1,g077,t03_s05,i created a new branch called py start,{},{'OPENED': 1},set(),{'OPENED'},set(),{},DEV,10.0,TESTING,35
t03,"yeah sure, one sec",1708565358109,2024-02-22 18:52:26+00:00,Sprint 1,g077,t03_s05,yeah sure one sec,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Could you push a branch of that just named PY-Test1 or something? I can pull every branch but that one,1708565358109,2024-02-22 18:52:05+00:00,Sprint 1,g001,t03_s01,could you push a branch of that just named py test or something i can pull every branch but that one,"{'COMMIT': 1, 'TESTING': 1}",{},"{'TESTING', 'COMMIT'}",set(),"{'TESTING', 'COMMIT'}",{},DEV,10.0,TESTING,35
t03,As soon as VSCode starts recognizing I am actually in a git repository again.,1708565358109,2024-02-22 18:51:36+00:00,Sprint 1,g001,t03_s01,as soon as vscode starts recognizing i am actually in a git repository again,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Can you try to change the branch by clicking here and search my branch?,1708565358109,2024-02-22 18:50:14+00:00,Sprint 1,g077,t03_s05,can you try to change the branch by clicking here and search my branch,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,VSCode,1708565358109,2024-02-22 18:48:46+00:00,Sprint 1,g001,t03_s01,vscode,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,what IDE do you use?,1708565358109,2024-02-22 18:48:27+00:00,Sprint 1,g077,t03_s05,what ide do you use,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,I cna pull my own branches but any time I try yours it does that,1708565358109,2024-02-22 18:45:58+00:00,Sprint 1,g001,t03_s01,i cna pull my own branches but any time i try yours it does that,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,"or do ""git fetch"" first and search again, it should be there.",1708565358109,2024-02-22 18:41:33+00:00,Sprint 1,g077,t03_s05,or do git fetch first and search again it should be there,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,,1708565358109,2024-02-22 18:41:07+00:00,Sprint 1,g077,t03_s05,,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Try to copy the branch name in my PR,1708565358109,2024-02-22 18:40:14+00:00,Sprint 1,g077,t03_s05,try to copy the branch name in my pull_request,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9943302475770179)},DEV,10.0,TESTING,35
t03,It should contain () in my branch name,1708565358109,2024-02-22 18:39:53+00:00,Sprint 1,g077,t03_s05,it should contain in my branch name,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,Trying to pull your branch to test it but it really doesn't like having () in the branch name,1708565358109,2024-02-22 18:37:54+00:00,Sprint 1,g001,t03_s01,trying to pull your branch to test it but it really doesn t like having in the branch name,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,10.0,TESTING,35
t03,This is the picture when I build the server.,1708565358109,2024-02-22 16:21:11+00:00,Sprint 1,g077,t03_s05,this is the picture when i build the server,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,"There is a problem when I build the server. I have updated the logic by using getMissingQualifications() to check whether the projec requirements are all satified, but when I trying to build the server, it will shut it down automatically. Can someone try to build the server on my branch,""PY-start()-Company"", and let me know what should I modify to prevent such thing happend?",1708565358109,2024-02-22 16:20:36+00:00,Sprint 1,g077,t03_s05,there is a problem when i build the server i have updated the logic by using getmissingqualifications to check whether the projec requirements are all satified but when i trying to build the server it will shut it down automatically can someone try to build the server on my branch py start company and let me know what should i modify to prevent such thing happend,{},{'UPDATED': 1},set(),{'UPDATED'},set(),{},DEV,10.0,TESTING,35
t03,Thanks! I will update that now.,1708565358109,2024-02-22 15:20:17+00:00,Sprint 1,g077,t03_s05,thanks i will update that now,{},{},set(),set(),set(),{},DEV,10.0,TESTING,35
t03,[REDACTED_NAME] I reviewed and requested some very minor updates.,1708565358109,2024-02-22 13:46:20+00:00,Sprint 1,g076,t03_s04,<name> i reviewed and requested some very minor updates,{},{'REVIEWED': 1},set(),{'REVIEWED'},set(),{},DEV,10.0,TESTING,35
t03,"MAJOR ISSUE: Just tried running our program and couldn't build in main, anyone else having this problem? I am hoping our main isn't broken and its an environment issue.",1708621250046,2024-02-22 17:00:50+00:00,Sprint 1,g031,t03_s02,major issue just tried running our program and couldn t build in main anyone else having this problem i am hoping our main isn t broken and its an environment issue,{'ISSUE': 2},{},{'ISSUE'},set(),{'ISSUE'},{},COORDINATION_ONLY,1.0,,11
t03,Yeah if I ever get any weird errors I just try swapping a few machines first,1708621250046,2024-02-22 18:31:47+00:00,Sprint 1,g001,t03_s01,yeah if i ever get any weird errors i just try swapping a few machines first,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,How to fix it,1708621250046,2024-02-22 18:31:21+00:00,Sprint 1,g031,t03_s02,how to fix it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,That’s what I thought I just didn’t remember,1708621250046,2024-02-22 18:31:08+00:00,Sprint 1,g031,t03_s02,that s what i thought i just didn t remember,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,"Yeah that basically jsut means somene else was using that same machine at the same time with the same ports, as far as I can remember",1708621250046,2024-02-22 18:30:49+00:00,Sprint 1,g001,t03_s01,yeah that basically jsut means somene else was using that same machine at the same time with the same ports as far as i can remember,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,Got it working on another machine,1708621250046,2024-02-22 17:55:02+00:00,Sprint 1,g031,t03_s02,got it working on another machine,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,"Let me know if you still have the problem, maybe I can help!",1708621250046,2024-02-22 17:14:26+00:00,Sprint 1,g077,t03_s05,let me know if you still have the problem maybe i can help,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,ok i will a different machine,1708621250046,2024-02-22 17:03:36+00:00,Sprint 1,g031,t03_s02,ok i will a different machine,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,try a different lab machine.,1708621250046,2024-02-22 17:02:53+00:00,Sprint 1,g077,t03_s05,try a different lab machine,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,I can build the server in main,1708621250046,2024-02-22 17:02:11+00:00,Sprint 1,g077,t03_s05,i can build the server in main,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,I will try that real quick,1708621250046,2024-02-22 17:01:15+00:00,Sprint 1,g077,t03_s05,i will try that real quick,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,11
t03,PR up now for getMissingQualifications() https://github.com/CS-CS415-Spring2024/t03/pull/119,1708609732945,2024-02-22 13:48:52+00:00,Sprint 1,g076,t03_s04,pull_request up now for getmissingqualifications,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9992638874108155)},DEV,3.0,PULL_REQUEST,2
t03,Looks Good! Merged.,1708609732945,2024-02-22 15:19:29+00:00,Sprint 1,g077,t03_s05,looks good merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9972318934144124)},DEV,3.0,PULL_REQUEST,2
t03,"quick PR up for issue #115, company hashCode() tests https://github.com/CS-CS415-Spring2024/t03/pull/117 We have a lot of issues relying on assign() and unassign() from company. I can give it a crack later tonight but please post if you need help [REDACTED_NAME]",1708556755002,2024-02-21 23:05:55+00:00,Sprint 1,g063,t03_s03,quick pull_request up for issue company hashcode tests we have a lot of issues relying on assign and unassign from company i can give it a crack later tonight but please post if you need help <name>,"{'PULL_REQUEST': 1, 'ISSUE': 1}",{},"{'PULL_REQUEST', 'ISSUE'}",set(),"{'PULL_REQUEST', 'ISSUE'}",{'PULL_REQUEST': np.float64(0.9021565302676245)},DEV,4.0,ISSUE,4
t03,PR up now for getMissingQualifications,1708556755002,2024-02-22 13:48:24+00:00,Sprint 1,g076,t03_s04,pull_request up now for getmissingqualifications,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9992638874108155)},DEV,4.0,ISSUE,4
t03,"I saw [REDACTED_NAME] already put ISP and BCC table for that issue, I think he is working on it now.",1708556755002,2024-02-22 00:16:55+00:00,Sprint 1,g077,t03_s05,i saw <name> already put isp and bcc table for that issue i think he is working on it now,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},DEV,4.0,ISSUE,4
t03,Since the assign() method in Company class rely on isHelpful() mehtod in Project class and isHelpful() also relys on getMissingQualificaions().,1708556755002,2024-02-22 00:10:31+00:00,Sprint 1,g077,t03_s05,since the assign method in company class rely on ishelpful mehtod in project class and ishelpful also relys on getmissingqualificaions,{},{},set(),set(),set(),{},DEV,4.0,ISSUE,4
